,Mfg_Year,KM,CC,Doors,Gears,Quarterly_Tax,Weight,Guarantee_Period,Airco,Automatic_airco,CD_Player,Central_Lock,Radio,Metallic_Rim,Radio_cassette,Diesel,Petrol,Black,Blue,Green,Grey,Red,Silver,Violet,White,Yellow
714,1999,36658,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
715,1999,36000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
716,1999,36000,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
717,1999,35000,1600,3,5,69,1050,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
718,1999,35000,1300,5,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
719,1999,34114,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
720,1999,33847,1300,4,5,69,1000,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
721,1999,32150,1600,5,5,85,1085,3,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
722,1999,31588,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
723,1999,31480,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
724,1999,31000,1600,4,5,69,1035,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
725,1999,30634,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
726,1999,30300,1300,4,5,69,1000,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
727,1999,28500,1300,3,5,69,1045,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
728,1999,28500,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
729,1999,28000,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
730,1999,26698,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
731,1999,26000,1600,3,5,85,1085,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
732,1999,25505,1300,5,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
733,1999,25000,1600,5,5,85,1075,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
734,1999,22835,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
735,1999,22705,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
736,1999,22178,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
737,1999,17345,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
738,1999,15110,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
739,1998,232940,2000,5,5,40,1172,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
740,1998,217764,2000,5,5,185,1135,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
741,1998,207114,1600,5,5,197,1114,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
742,1998,197501,2000,5,5,185,1135,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
743,1998,194765,2000,3,5,185,1120,3,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
744,1998,191620,2000,5,5,185,1150,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
745,1998,183277,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
746,1998,176177,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
747,1998,176000,1300,5,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
748,1998,172980,2000,5,5,64,1135,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
749,1998,170000,2000,4,5,185,1100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
750,1998,164000,1600,3,5,19,1050,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
751,1998,161775,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
752,1998,160000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
753,1998,159968,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
754,1998,159908,1600,3,5,69,1050,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
755,1998,156204,2000,3,5,185,1115,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
756,1998,156169,1300,5,5,69,1035,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
757,1998,155210,1600,3,5,69,1050,6,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
758,1998,155000,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
759,1998,154900,2000,5,5,185,1140,3,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
760,1998,151300,2000,5,5,185,1150,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
761,1998,146304,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
762,1998,146197,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
763,1998,145996,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
764,1998,143560,1300,3,5,69,1045,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
765,1998,139145,2000,2,5,185,1115,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
766,1998,138500,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
767,1998,137741,2000,5,5,185,1135,6,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
768,1998,137178,2000,5,5,185,1135,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
769,1998,134889,2000,3,5,185,1115,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
770,1998,134660,2000,5,5,64,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
771,1998,134539,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
772,1998,131307,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
773,1998,130000,1300,5,5,19,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
774,1998,128960,1600,5,5,85,1070,3,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
775,1998,128351,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
776,1998,128006,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
777,1998,127159,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
778,1998,126478,1600,4,5,69,1035,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
779,1998,126000,1600,5,5,69,1050,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
780,1998,125778,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
781,1998,125400,1600,3,5,69,1050,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
782,1998,124743,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
783,1998,124591,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
784,1998,123403,1600,3,5,69,1050,3,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
785,1998,123104,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
786,1998,123077,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
787,1998,122820,1300,5,5,69,1040,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
788,1998,121900,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
789,1998,120474,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
790,1998,120263,2000,5,5,64,1135,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
791,1998,120196,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
792,1998,120000,1600,5,5,85,1085,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
793,1998,120000,1600,5,5,85,1075,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
794,1998,115345,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
795,1998,114258,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
796,1998,112963,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
797,1998,112307,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
798,1998,112000,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
799,1998,110901,1600,5,5,85,1085,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
800,1998,110887,1600,3,5,85,1055,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
801,1998,109540,1600,5,5,85,1085,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
802,1998,109263,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
803,1998,107516,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
804,1998,107108,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
805,1998,107000,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
806,1998,106250,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
807,1998,106150,1300,3,5,19,1015,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
808,1998,105856,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
809,1998,104000,1300,3,5,69,1010,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
810,1998,103121,1300,5,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
811,1998,102300,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
812,1998,102000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
813,1998,101773,1600,3,5,69,1050,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
814,1998,101159,1600,5,5,85,1085,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
815,1998,100732,1300,4,5,69,1030,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
816,1998,100719,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
817,1998,100487,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
818,1998,100192,1600,3,5,69,1050,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
819,1998,100123,1600,3,5,69,1050,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
820,1998,99971,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
821,1998,99397,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
822,1998,99374,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
823,1998,99245,1600,5,5,19,1114,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
824,1998,98742,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
825,1998,98154,1600,3,5,69,1050,6,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
826,1998,97548,1300,5,5,69,1035,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
827,1998,97494,1600,5,5,85,1085,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
828,1998,97085,1600,5,5,85,1085,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
829,1998,96000,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
830,1998,95909,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
831,1998,95700,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
832,1998,95000,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
833,1998,94079,1600,5,5,85,1085,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
834,1998,93841,1600,5,5,85,1070,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
835,1998,93090,1300,5,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
836,1998,93066,1600,5,5,85,1075,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
837,1998,93039,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
838,1998,93000,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
839,1998,92830,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
840,1998,92255,1600,5,5,85,1105,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
841,1998,92096,1300,5,5,69,1035,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
842,1998,91399,1600,5,5,85,1070,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
843,1998,91082,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
844,1998,90370,1300,5,5,69,1035,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
845,1998,90345,1300,5,5,69,1035,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
846,1998,89983,1600,3,5,85,1055,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
847,1998,89800,2000,3,5,185,1115,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
848,1998,89739,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
849,1998,89520,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
850,1998,89507,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
851,1998,89096,1600,5,5,85,1085,3,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
852,1998,88700,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
853,1998,88186,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
854,1998,88000,1600,3,5,69,1050,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
855,1998,87743,1600,3,5,85,1055,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
856,1998,87613,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
857,1998,87358,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
858,1998,87083,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
859,1998,87000,1600,4,5,69,1035,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
860,1998,87000,1300,3,5,69,1015,12,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
861,1998,86860,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
862,1998,86109,1600,3,5,85,1055,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
863,1998,86000,1300,5,5,69,1040,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
864,1998,85565,1600,5,5,85,1070,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
865,1998,85470,1600,3,5,85,1080,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
866,1998,85200,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
867,1998,85000,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
868,1998,84472,1600,5,5,85,1070,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
869,1998,84402,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
870,1998,84123,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
871,1998,84000,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
872,1998,84000,1600,5,5,19,1065,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
873,1998,84000,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
874,1998,83405,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
875,1998,83133,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
876,1998,83047,1300,3,5,69,1045,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
877,1998,82700,1600,3,5,69,1050,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
878,1998,82675,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
879,1998,82595,1300,3,5,19,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
880,1998,82256,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
881,1998,82103,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
882,1998,82021,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
883,1998,81988,1600,5,5,85,1070,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
884,1998,81663,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
885,1998,80486,1600,5,5,85,1070,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
886,1998,80000,1600,4,5,19,1065,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
887,1998,79000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
888,1998,78894,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
889,1998,78435,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
890,1998,78260,1600,3,5,69,1050,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
891,1998,78120,1600,5,5,85,1075,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
892,1998,77000,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
893,1998,76382,1600,3,5,85,1055,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
894,1998,76000,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
895,1998,76000,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
896,1998,75840,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
897,1998,75799,1600,3,5,19,1050,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
898,1998,75525,1600,3,5,19,1114,6,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
899,1998,75323,1300,5,5,69,1050,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
900,1998,75322,1600,4,5,85,1115,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
901,1998,75226,1600,4,5,69,1035,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
902,1998,75085,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
903,1998,75000,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
904,1998,75000,1300,4,5,69,1000,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
905,1998,74926,1600,5,5,85,1075,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
906,1998,74573,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
907,1998,74567,1300,3,5,19,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
908,1998,74196,1600,5,5,85,1075,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
909,1998,74096,1600,3,5,69,1050,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
910,1998,74093,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
911,1998,74000,1600,3,5,69,1050,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
912,1998,74000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
913,1998,73200,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
914,1998,73014,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
915,1998,72328,1600,5,5,85,1075,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
916,1998,72222,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
917,1998,72128,1600,5,5,85,1100,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
918,1998,72090,1600,5,5,85,1070,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
919,1998,72000,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
920,1998,72000,1600,3,5,85,1055,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
921,1998,71900,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
922,1998,71740,1600,5,5,85,1070,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
923,1998,71263,1300,3,5,69,1015,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
924,1998,71054,1300,3,5,69,1045,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
925,1998,70939,1600,5,5,85,1100,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
926,1998,70932,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
927,1998,70597,1600,3,5,85,1080,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
928,1998,70482,1600,5,5,19,1075,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
929,1998,70124,1600,3,5,69,1050,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
930,1998,70039,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
931,1998,69904,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
932,1998,69388,1300,3,5,69,1010,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
933,1998,69320,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
934,1998,69000,1600,5,5,85,1075,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
935,1998,68988,1300,5,5,69,1035,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
936,1998,68285,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
937,1998,68000,1600,5,5,85,1075,3,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
938,1998,67451,1300,4,5,69,1000,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
939,1998,67266,1300,5,5,69,1035,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
940,1998,67255,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
941,1998,66880,1600,3,5,85,1055,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
942,1998,66718,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
943,1998,65950,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
944,1998,65500,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
945,1998,65307,1600,3,5,85,1055,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
946,1998,65254,1300,3,5,69,1015,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
947,1998,65021,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
948,1998,65006,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
949,1998,64280,1600,4,5,69,1035,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
950,1998,64000,1600,3,5,85,1085,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
951,1998,64000,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
952,1998,63918,1600,4,5,69,1035,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
